complaint_id,complaint_date,complaint_time,amount,bank,transaction_type,fraud_type,city,state,district,complaint_latitude,complaint_longitude,hour,day_of_week,day_name,is_weekend,is_night,amount_category,withdrawal_zone,synthetic_cashout_latitude,synthetic_cashout_longitude
CT018539,2025-10-19,20:18:53,15400.0,PNB,IMPS,Remote Access,New Delhi,Delhi,New Delhi,28.59709226564343,77.24673689681384,20,6,Sunday,1,0,Medium,Zone_08,28.5814421969789,77.19066162015751
CT018540,2026-01-14,10:12:14,5800.0,Bank of Baroda,ATM,Card Fraud,Patiala,Punjab,Patiala,30.332954417546947,76.29786032967287,10,2,Wednesday,0,0,Low,Zone_04,30.277139478689815,76.3808951408712
CT018541,2026-07-21,11:51:11,11900.0,IndusInd,UPI,Card Fraud,New Delhi,Delhi,New Delhi,28.651333133319657,77.15402850483042,11,1,Tuesday,0,0,Medium,Zone_07,28.707451006073363,77.23407800289463
CT018542,2026-06-04,12:49:36,10700.0,Kotak Mahindra,Debit Card,Card Fraud,New Delhi,Delhi,New Delhi,28.5573019258129,77.25199385578122,12,3,Thursday,0,0,Medium,Zone_07,28.634282003007502,77.23341021784361
CT018543,2026-04-13,15:01:27,25500.0,Kotak Mahindra,Net Banking,Phishing,Noida,Uttar Pradesh,Noida,28.575719052086665,77.4197731266107,15,0,Monday,0,0,Medium,Zone_07,28.555277652771334,77.36151953087608
CT018544,2025-12-02,19:47:45,10500.0,Bank of Baroda,UPI,UPI Fraud,Faridabad,Haryana,Faridabad,28.369854137903662,77.25640611542576,19,1,Tuesday,0,0,Medium,Zone_07,28.374836440375674,77.36352945341612
CT018545,2026-07-03,10:52:12,13800.0,ICICI,ATM,Phishing,Noida,Uttar Pradesh,Noida,28.58017434193289,77.36264541412179,10,4,Friday,0,0,Medium,Zone_07,28.470517769800075,77.45233888984117
CT018546,2026-03-02,14:53:22,11900.0,PNB,UPI,SIM Swap,New Delhi,Delhi,New Delhi,28.66976133895078,77.14814742551988,14,0,Monday,0,0,Medium,Zone_07,28.611047419126756,77.23012470381585
CT018547,2026-05-27,13:50:00,15000.0,Axis,UPI,Identity Theft,Ludhiana,Punjab,Ludhiana,30.870146607504655,75.81060582558797,13,2,Wednesday,0,0,Medium,Zone_03,30.743623808218377,75.81818606643158
CT018548,2026-08-04,07:51:24,29800.0,Union Bank,UPI,Identity Theft,Noida,Uttar Pradesh,Noida,28.555890405753853,77.32904877109786,7,1,Tuesday,0,0,Medium,Zone_07,28.622425375017617,77.38280173455304
CT018549,2026-09-29,16:35:30,2800.0,Axis,Net Banking,Card Fraud,Ambala,Haryana,Ambala,30.370661749349285,76.78158413762313,16,1,Tuesday,0,0,Low,Zone_04,30.331607519693407,76.79800096914589
CT018550,2026-04-05,08:08:37,30800.0,HDFC,UPI,SIM Swap,New Delhi,Delhi,New Delhi,28.622886350887825,77.23413052136816,8,6,Sunday,1,0,Medium,Zone_08,28.72308139671019,77.19934693532076
CT018551,2026-05-10,07:02:09,18600.0,ICICI,ATM,Remote Access,New Delhi,Delhi,New Delhi,28.56165293932451,77.19827708067038,7,6,Sunday,1,0,Medium,Zone_07,28.50913206497097,77.24031074609991
CT018552,2026-08-25,22:09:37,11400.0,ICICI,Net Banking,Investment Scam,Ambala,Haryana,Ambala,30.339044114256318,76.8217582607125,22,1,Tuesday,0,1,Medium,Zone_04,30.4318945459651,76.7470473597375
CT018553,2026-03-16,12:39:11,17200.0,Axis,UPI,UPI Fraud,Ludhiana,Punjab,Ludhiana,30.87624857661462,75.89486672454645,12,0,Monday,0,0,Medium,Zone_03,31.03670067988296,75.81490721655445
CT018554,2026-07-26,21:15:16,25700.0,PNB,Debit Card,UPI Fraud,New Delhi,Delhi,New Delhi,28.57741055019764,77.15986580026338,21,6,Sunday,1,0,Medium,Zone_07,28.56708580968253,77.2990015161181
CT018555,2026-07-01,16:46:49,41600.0,Canara Bank,UPI,Card Fraud,Ghaziabad,Uttar Pradesh,Ghaziabad,28.636546098842587,77.38603631663158,16,2,Wednesday,0,0,Medium,Zone_07,28.75699944101359,77.52251261078422
CT018556,2026-04-11,19:19:12,14500.0,HDFC,ATM,Card Fraud,Ghaziabad,Uttar Pradesh,Ghaziabad,28.66865403562602,77.45910783390006,19,5,Saturday,1,0,Medium,Zone_07,28.664335178433927,77.51746911156452
CT018557,2026-09-21,23:09:23,60700.0,Union Bank,Net Banking,Remote Access,New Delhi,Delhi,New Delhi,28.59216586774937,77.26738012743888,23,0,Monday,0,1,High,Zone_07,28.61441975871564,77.31302089188863
CT018558,2026-02-02,20:09:56,74800.0,Kotak Mahindra,NEFT,Investment Scam,Amritsar,Punjab,Amritsar,31.634428284667816,74.89123499000901,20,0,Monday,0,0,High,Zone_01,31.648586542489173,74.78418585043718
CT018559,2026-09-15,15:56:30,20000.0,HDFC,IMPS,Account Takeover,Ambala,Haryana,Ambala,30.385437257936157,76.80898331205397,15,1,Tuesday,0,0,Medium,Zone_04,30.356970503544026,76.73425046992506
CT018560,2026-06-30,20:23:39,93800.0,HDFC,IMPS,Account Takeover,Noida,Uttar Pradesh,Noida,28.532385918650295,77.37231309878904,20,1,Tuesday,0,0,High,Zone_07,28.463747265640425,77.37381925527022
CT018561,2026-04-24,20:19:34,5800.0,Canara Bank,UPI,Phishing,Gurugram,Haryana,Gurugram,28.412463298246113,77.08098828060487,20,4,Friday,0,0,Low,Zone_08,28.522221196930513,76.93675333752257
CT018562,2026-07-01,15:43:09,7700.0,Kotak Mahindra,ATM,UPI Fraud,New Delhi,Delhi,New Delhi,28.608245467874102,77.10694113999844,15,2,Wednesday,0,0,Low,Zone_08,28.56993066413281,77.22847709358544
CT018563,2026-01-09,12:04:35,43600.0,SBI,Net Banking,Account Takeover,Chandigarh,Chandigarh,Chandigarh,30.6966021857671,76.73670938226941,12,4,Friday,0,0,Medium,Zone_04,30.81252650061577,76.65902045339631
CT018564,2026-04-08,10:38:24,83100.0,PNB,Net Banking,UPI Fraud,Jalandhar,Punjab,Jalandhar,31.353104371611074,75.60065301628764,10,2,Wednesday,0,0,High,Zone_02,31.38757949726022,75.58041710959745
CT018565,2026-06-20,19:44:31,7600.0,HDFC,ATM,UPI Fraud,New Delhi,Delhi,New Delhi,28.541492078295708,77.22011520532469,19,5,Saturday,1,0,Low,Zone_07,28.648190533809384,77.27338892951634
CT018566,2025-11-20,22:48:03,38700.0,PNB,UPI,SIM Swap,New Delhi,Delhi,New Delhi,28.558790023854332,77.23470148416972,22,3,Thursday,0,1,Medium,Zone_07,28.659075162662536,77.32336316175524
CT018567,2026-09-26,10:57:34,66500.0,SBI,Debit Card,Phishing,New Delhi,Delhi,New Delhi,28.57950549270057,77.20199661074064,10,5,Saturday,1,0,High,Zone_08,28.55041378166174,77.13577979658972
CT018568,2026-01-25,22:03:50,10300.0,ICICI,Net Banking,Account Takeover,Patiala,Punjab,Patiala,30.295845507083932,76.3744431620929,22,6,Sunday,1,1,Medium,Zone_04,30.470231575405844,76.3879666627144
CT018569,2026-06-30,17:14:40,7500.0,ICICI,Debit Card,Remote Access,Noida,Uttar Pradesh,Noida,28.53532249287398,77.35173868260328,17,1,Tuesday,0,0,Low,Zone_07,28.55196118939762,77.40794863340065
CT018570,2026-03-24,13:00:18,21300.0,Axis,,Phishing,Gurugram,Haryana,Gurugram,28.472088530877727,76.95923274144069,13,1,Tuesday,0,0,Medium,Zone_08,28.56257776047736,76.9991654528827
CT018571,2026-08-13,03:06:48,9500.0,HDFC,UPI,Card Fraud,Noida,Uttar Pradesh,Noida,28.566098740560175,77.32876446236027,3,3,Thursday,0,1,Low,Zone_07,28.517051612544748,77.42777149867776
CT018572,2026-09-10,06:54:21,2700.0,Bank of Baroda,IMPS,SIM Swap,New Delhi,Delhi,New Delhi,28.612499718962923,77.21923373189156,6,3,Thursday,0,0,Low,Zone_08,28.704154740884643,77.11466104949459
CT018573,2025-11-10,18:29:30,38500.0,Kotak Mahindra,ATM,Card Fraud,Gurugram,Haryana,Gurugram,28.403241487020995,77.05417487681692,18,0,Monday,0,0,Medium,Zone_08,28.481976032394485,76.9279618586335
CT018574,2026-07-10,11:20:09,18200.0,PNB,IMPS,UPI Fraud,New Delhi,Delhi,New Delhi,28.572378171644385,77.18780811382308,11,4,Friday,0,0,Medium,Zone_07,28.725725791965484,77.25770909944153
CT018575,2026-04-27,20:20:23,11500.0,Canara Bank,IMPS,Identity Theft,Faridabad,Haryana,Faridabad,28.403660881244864,77.29113311289963,20,0,Monday,0,0,Medium,Zone_07,28.41194569350948,77.34821399824406
CT018576,2026-07-11,13:11:56,35000.0,Kotak Mahindra,NEFT,Investment Scam,Faridabad,Haryana,Faridabad,28.42864541824256,77.27675131764725,13,5,Saturday,1,0,Medium,Zone_08,28.419216298915224,77.20439725580883
CT018577,2026-08-24,13:06:46,17300.0,SBI,UPI,Phishing,New Delhi,Delhi,New Delhi,28.59912138897886,77.23962180661331,13,0,Monday,0,0,Medium,Zone_07,28.6605247190505,77.26972539572336
CT018578,2025-12-14,14:12:17,47500.0,SBI,Debit Card,UPI Fraud,Ludhiana,Punjab,Ludhiana,30.87578929407455,75.8832023806076,14,6,Sunday,1,0,Medium,Zone_03,30.91343572705415,75.7870340761413
CT018579,2026-08-07,15:03:38,29500.0,PNB,Debit Card,Account Takeover,Meerut,Uttar Pradesh,Meerut,28.951926986339373,77.6239770531833,15,4,Friday,0,0,Medium,Zone_06,28.894926105091336,77.67288453426819
CT018580,2025-11-26,23:24:04,7500.0,Bank of Baroda,UPI,Phishing,Ambala,Haryana,Ambala,30.40392802921893,76.82370119396978,23,2,Wednesday,0,1,Low,Zone_04,30.46862996217958,76.8856787570762
CT018581,2026-01-24,02:00:55,44900.0,Union Bank,ATM,Card Fraud,Amritsar,Punjab,Amritsar,31.591957568674694,74.81229296394743,2,5,Saturday,1,1,Medium,Zone_01,31.56605142191772,74.85989342723872
CT018582,2026-09-20,20:41:01,45600.0,SBI,ATM,UPI Fraud,Noida,Uttar Pradesh,Noida,28.575465231937695,77.41854225338798,20,6,Sunday,1,0,Medium,Zone_07,28.555257303387464,77.47825444788485
CT018583,2025-12-11,19:41:18,16300.0,HDFC,UPI,Account Takeover,Patiala,Punjab,Patiala,30.327080153510938,76.32316481466286,19,3,Thursday,0,0,Medium,Zone_04,30.447722008609844,76.28275486639593
CT018584,2026-01-13,14:24:31,79400.0,IndusInd,UPI,Loan Scam,Alwar,Rajasthan,Alwar,27.560636060233268,76.54374167826761,14,1,Tuesday,0,0,High,Zone_09,27.533459408522813,76.70306456876925
CT018585,2026-07-10,19:30:59,23400.0,Canara Bank,ATM,Card Fraud,Gurugram,Haryana,Gurugram,28.44998673279462,77.07495741327398,19,4,Friday,0,0,Medium,Zone_08,28.469955368891767,76.93593236023631
CT018586,2026-05-28,12:38:01,31400.0,Axis,Net Banking,Investment Scam,Chandigarh,Chandigarh,Chandigarh,30.765469473943416,76.89746186580301,12,3,Thursday,0,0,Medium,Zone_04,30.789902214205764,76.83718058754057
CT018587,2026-07-28,09:27:19,18000.0,Axis,IMPS,Account Takeover,Jalandhar,Punjab,Jalandhar,31.299897929731777,75.60870727011091,9,1,Tuesday,0,0,Medium,Zone_02,31.374889881895125,75.5164148465416
CT018588,2026-07-02,00:03:54,4100.0,,Net Banking,Card Fraud,Jalandhar,Punjab,Jalandhar,31.311719334064893,75.57207139418067,0,3,Thursday,0,1,Low,Zone_02,31.373504895608793,75.59431321742369
CT018589,2025-12-26,15:39:10,42200.0,ICICI,Net Banking,Investment Scam,Ludhiana,Punjab,Ludhiana,30.90809437278697,75.85860086302178,15,4,Friday,0,0,Medium,Zone_03,30.984597875163015,75.8569760201202
CT018590,2026-04-09,17:39:22,848163.0,Kotak Mahindra,UPI,UPI Fraud,Jalandhar,Punjab,Jalandhar,31.349468053181614,75.60331050501888,17,3,Thursday,0,0,Very High,Zone_02,31.360423647530684,75.53294060986894
CT018591,2025-10-22,08:18:33,6400.0,Canara Bank,Debit Card,Remote Access,Ambala,Haryana,Ambala,30.38911773973063,76.77569416992827,8,2,Wednesday,0,0,Low,Zone_04,30.422659562335237,76.81914511408502
CT018592,2025-10-28,06:20:14,27900.0,HDFC,,Account Takeover,Ambala,Haryana,Ambala,30.373795372461466,76.79786605105384,6,1,Tuesday,0,0,Medium,Zone_04,30.51054799559981,76.78992997711588
CT018593,2026-07-14,23:33:16,26900.0,HDFC,ATM,UPI Fraud,Gurugram,Haryana,Gurugram,28.43844173927323,77.00439580739805,23,1,Tuesday,0,1,Medium,Zone_08,28.500578297905268,76.99349926721365
CT018594,2026-01-31,08:22:59,21100.0,Canara Bank,Net Banking,SIM Swap,Patiala,Punjab,Patiala,30.313689495700764,76.37686979875377,8,5,Saturday,1,0,Medium,Zone_04,30.330279362861443,76.37948210452798
CT018595,2026-03-29,08:46:22,16100.0,ICICI,NEFT,Account Takeover,Jalandhar,Punjab,Jalandhar,31.37335213486375,75.50193268448376,8,6,Sunday,1,0,Medium,Zone_02,31.37308445081116,75.68974603308222
CT018596,2026-09-06,11:37:20,19900.0,SBI,UPI,Remote Access,Jalandhar,Punjab,Jalandhar,31.27826463881279,75.57550965461093,11,6,Sunday,1,0,Medium,Zone_02,31.334969759318266,75.59643916003172
CT018597,2026-06-13,15:25:19,13400.0,Axis,Debit Card,Phishing,Amritsar,Punjab,Amritsar,31.632211049588136,74.8730944283187,15,5,Saturday,1,0,Medium,Zone_01,31.632195284329732,74.82365582935418
CT018598,2026-04-22,00:29:28,21600.0,PNB,UPI,Investment Scam,Ambala,Haryana,Ambala,30.35959575672865,76.85318211626097,0,2,Wednesday,0,1,Medium,Zone_04,30.32395783648669,76.79556334634181
CT018599,2026-04-20,06:52:04,12300.0,HDFC,Debit Card,UPI Fraud,Ludhiana,Punjab,Ludhiana,30.872890995367445,75.93326554852514,6,0,Monday,0,0,Medium,Zone_03,30.819558923792382,75.91275940775029
CT018600,2026-09-13,20:46:14,10700.0,Bank of Baroda,UPI,Account Takeover,Panipat,Haryana,Panipat,29.364301476932894,76.97756962958739,20,6,Sunday,1,0,Medium,Zone_05,29.519555661781567,76.98614189186296
CT018601,2026-02-10,21:50:52,12500.0,HDFC,ATM,Account Takeover,Meerut,Uttar Pradesh,Meerut,28.936253471494307,77.67980463497652,21,1,Tuesday,0,0,Medium,Zone_06,29.10482991136942,77.64929317518086
CT018602,2025-11-29,23:28:35,41300.0,SBI,UPI,Investment Scam,Patiala,Punjab,Patiala,30.365414343027723,76.41705554241382,23,5,Saturday,1,1,Medium,Zone_04,30.404225539041985,76.46649531453312
CT018603,2026-09-03,13:48:55,13200.0,HDFC,UPI,Investment Scam,Ludhiana,Punjab,Ludhiana,30.877030467205092,75.87167106379096,13,3,Thursday,0,0,Medium,Zone_03,31.032268899317526,75.87275073700624
CT018604,2025-10-25,17:47:12,19400.0,Axis,Net Banking,Account Takeover,New Delhi,Delhi,New Delhi,28.632988872718357,77.21871574368735,17,5,Saturday,1,0,Medium,Zone_08,28.64400184988947,77.16720259026951
CT018605,2026-08-07,03:40:32,5100.0,IndusInd,Debit Card,Card Fraud,Gurugram,Haryana,Gurugram,28.442340396743425,76.96578176017981,3,4,Friday,0,1,Low,Zone_08,28.48049162527818,77.02719425865675
CT018606,2026-05-29,17:22:30,23200.0,Axis,,Account Takeover,Jalandhar,Punjab,Jalandhar,31.2966257745617,75.60605196622714,17,4,Friday,0,0,Medium,Zone_02,31.330865329650155,75.55439844333397
CT018607,2025-12-10,18:43:07,38400.0,IndusInd,NEFT,Remote Access,Noida,Uttar Pradesh,Noida,28.537494670197116,77.45972251049314,18,2,Wednesday,0,0,Medium,Zone_07,28.53549156832293,77.34237887048332
CT018608,2026-01-10,16:56:36,28500.0,SBI,ATM,UPI Fraud,New Delhi,Delhi,New Delhi,28.66497170519728,77.20424713415305,16,5,Saturday,1,0,Medium,Zone_08,28.602037156279767,77.13069877099971
CT018609,2026-02-23,11:38:35,10300.0,ICICI,Net Banking,Identity Theft,Jaipur,Rajasthan,Jaipur,26.91653788340173,75.7939216552969,11,0,Monday,0,0,Medium,Zone_10,26.819185117539025,75.80579161663152
CT018610,2026-04-27,19:06:09,22900.0,ICICI,UPI,Phishing,Jaipur,Rajasthan,Jaipur,26.930053979708866,75.79054296940122,19,0,Monday,0,0,Medium,Zone_10,26.80839899576284,75.76789956382869
CT018611,2026-04-03,21:18:22,11500.0,Kotak Mahindra,ATM,Account Takeover,New Delhi,Delhi,New Delhi,28.64883138040786,77.17003109428664,21,4,Friday,0,0,Medium,Zone_08,28.547330951160127,77.11080641652572
CT018612,2026-02-11,10:04:06,24500.0,PNB,IMPS,Phishing,New Delhi,Delhi,New Delhi,28.654503237026706,77.22303378699893,10,2,Wednesday,0,0,Medium,Zone_08,28.616308134874405,77.03890535191591
CT018613,2026-04-18,17:21:21,9100.0,Kotak Mahindra,IMPS,Loan Scam,Gurugram,Haryana,Gurugram,28.44613323272208,77.06922122651252,17,5,Saturday,1,0,Low,Zone_08,28.435241169998186,77.0045159726926
CT018614,2025-12-30,10:56:48,47300.0,ICICI,UPI,Account Takeover,Ghaziabad,Uttar Pradesh,Ghaziabad,28.668069673120357,77.49412936107714,10,1,Tuesday,0,0,Medium,Zone_07,28.763415805381648,77.39559898389206
CT018615,2025-10-01,11:16:28,54400.0,Canara Bank,Net Banking,UPI Fraud,Faridabad,Haryana,Faridabad,28.398715467689243,77.32242993839985,11,2,Wednesday,0,0,High,Zone_07,28.363057213094844,77.29145487436288
CT018616,2025-11-02,11:50:25,15800.0,Kotak Mahindra,Net Banking,SIM Swap,Ambala,Haryana,Ambala,30.376138730452265,76.73975935511218,11,6,Sunday,1,0,Medium,Zone_04,30.428733331014385,76.76841233523243
CT018617,2026-02-02,13:50:39,10700.0,Canara Bank,UPI,UPI Fraud,Jalandhar,Punjab,Jalandhar,31.364353679393616,75.52866973642467,13,0,Monday,0,0,Medium,Zone_02,31.328845174288865,75.54745810866945
CT018618,2026-04-20,11:45:37,5100.0,HDFC,Debit Card,Account Takeover,New Delhi,Delhi,New Delhi,28.647099580119516,77.22326261320084,11,0,Monday,0,0,Low,Zone_08,28.605106417081902,77.19249808081774
CT018619,2025-11-10,11:37:15,135600.0,SBI,ATM,UPI Fraud,Faridabad,Haryana,Faridabad,28.421827270625595,77.30489741321762,11,0,Monday,0,0,High,Zone_07,28.411096436856578,77.33265948067425
CT018620,2025-10-20,17:37:23,26600.0,PNB,UPI,Remote Access,Noida,Uttar Pradesh,Noida,28.542291155054613,77.34021637455547,17,0,Monday,0,0,Medium,Zone_07,28.48691355276822,77.38900556194852
CT018621,2026-07-08,20:29:07,14600.0,Axis,Debit Card,Investment Scam,Amritsar,Punjab,Amritsar,31.614260046480695,74.87451035099816,20,2,Wednesday,0,0,Medium,Zone_01,31.605950207087847,74.81807733388784
CT018622,2026-06-20,05:21:23,12200.0,Kotak Mahindra,NEFT,Investment Scam,Noida,Uttar Pradesh,Noida,28.536016897105576,77.47289868400934,5,5,Saturday,1,1,Medium,Zone_07,28.636013636789617,77.38280661929275
CT018623,2026-03-27,11:23:10,7400.0,SBI,Net Banking,UPI Fraud,Jalandhar,Punjab,Jalandhar,31.32469481086859,75.53111721105502,11,4,Friday,0,0,Low,Zone_02,31.278807844504882,75.50655672413095
CT018624,2026-01-04,12:10:56,37700.0,PNB,UPI,UPI Fraud,New Delhi,Delhi,New Delhi,28.629682708170677,77.17138856262852,12,6,Sunday,1,0,Medium,Zone_08,28.556805438083643,76.99224122646918
CT018625,2026-05-17,16:46:47,26300.0,HDFC,UPI,Loan Scam,Panipat,Haryana,Panipat,29.3771571277946,76.9817091812567,16,6,Sunday,1,0,Medium,Zone_05,29.39061843614388,76.89789846390954
CT018626,2025-11-21,07:41:51,11800.0,Axis,UPI,Phishing,Ambala,Haryana,Ambala,30.40947875940257,76.72130324789553,7,4,Friday,0,0,Medium,Zone_04,30.385162562460533,76.81343243417516
CT018627,2025-10-04,03:09:31,25700.0,,UPI,Card Fraud,Gurugram,Haryana,Gurugram,28.480518139743904,77.02315464274713,3,5,Saturday,1,1,Medium,Zone_08,28.452860631689582,77.11406776347806
CT018628,2026-07-31,08:59:48,31000.0,Canara Bank,UPI,Phishing,Amritsar,Punjab,Amritsar,31.604489249604782,74.85534089407354,8,4,Friday,0,0,Medium,Zone_01,31.61537775670838,74.93373961441867
CT018629,2026-07-07,11:30:00,23600.0,HDFC,Net Banking,Remote Access,Amritsar,Punjab,Amritsar,31.6185952235007,74.92151310655204,11,1,Tuesday,0,0,Medium,Zone_01,31.64579913210103,74.84853941870713
CT018630,2026-08-26,11:24:34,85000.0,PNB,Debit Card,SIM Swap,Noida,Uttar Pradesh,Noida,28.55277269551298,77.41804001524734,11,2,Wednesday,0,0,High,Zone_08,28.4433160260829,77.22344789461796
CT018631,2026-07-29,12:54:14,13900.0,SBI,Debit Card,Card Fraud,Amritsar,Punjab,Amritsar,31.591317129679886,74.84646176100777,12,2,Wednesday,0,0,Medium,Zone_01,31.62095470368257,74.8946484580643
CT018632,2025-11-16,22:50:25,5200.0,SBI,Net Banking,Phishing,New Delhi,Delhi,New Delhi,28.625437396061223,77.22312556351844,22,6,Sunday,1,1,Low,Zone_07,28.77703516031009,77.28877179391459
CT018633,2025-10-21,10:43:59,25800.0,Axis,UPI,UPI Fraud,New Delhi,Delhi,New Delhi,28.581165835650637,77.22458974675584,10,1,Tuesday,0,0,Medium,Zone_08,28.597638064071244,77.13915463380836
CT018634,2026-09-13,13:52:26,14500.0,SBI,NEFT,Loan Scam,Jalandhar,Punjab,Jalandhar,31.3302800922967,75.56978006938296,13,6,Sunday,1,0,Medium,Zone_02,31.34352986028585,75.55109346271897
CT018635,2026-08-19,17:48:21,18100.0,Axis,NEFT,Investment Scam,Ghaziabad,Uttar Pradesh,Ghaziabad,28.778598381401128,77.55526111107615,17,2,Wednesday,0,0,Medium,Zone_07,28.721701120211296,77.48479008347918
CT018636,2026-03-21,13:25:40,29700.0,HDFC,UPI,Loan Scam,Noida,Uttar Pradesh,Noida,28.51738192152202,77.39864993870133,13,5,Saturday,1,0,Medium,Zone_07,28.518530209937747,77.42631817410957
CT018637,2026-04-25,13:31:25,7500.0,,UPI,Card Fraud,Noida,Uttar Pradesh,Noida,28.569896550015518,77.49400169910508,13,5,Saturday,1,0,Low,Zone_07,28.51459836109956,77.34456283520126
CT018638,2025-11-13,13:26:17,5100.0,IndusInd,Net Banking,UPI Fraud,Noida,Uttar Pradesh,Noida,28.50786119019307,77.4141532860047,13,3,Thursday,0,0,Low,Zone_07,28.567353366645023,77.23341436207667
CT018639,2025-12-19,22:34:47,36300.0,Bank of Baroda,Debit Card,Phishing,New Delhi,Delhi,New Delhi,28.60191798389324,77.23599711420383,22,4,Friday,0,1,Medium,Zone_08,28.65976190355538,77.07922695075956
CT018640,2026-02-12,07:15:30,21600.0,SBI,NEFT,Account Takeover,Alwar,Rajasthan,Alwar,27.59038789095564,76.75698273946419,7,3,Thursday,0,0,Medium,Zone_09,27.56782247456073,76.63829295502497
CT018641,2025-12-25,12:31:39,69200.0,Axis,UPI,UPI Fraud,Amritsar,Punjab,Amritsar,31.571891792018853,74.94549018574908,12,3,Thursday,0,0,High,Zone_01,31.670181484051845,74.90278521699283
CT018642,2026-04-19,19:02:06,38600.0,SBI,Net Banking,Remote Access,Jalandhar,Punjab,Jalandhar,31.24255998544036,75.54329499780863,19,6,Sunday,1,0,Medium,Zone_02,31.281196694438197,75.63164904992924
CT018643,2026-02-19,22:14:09,22400.0,ICICI,Debit Card,UPI Fraud,New Delhi,Delhi,New Delhi,28.587811392677537,77.2195182461426,22,3,Thursday,0,1,Medium,Zone_07,28.554475578920602,77.28742883274232
CT018644,2026-01-04,10:42:28,6300.0,IndusInd,Debit Card,UPI Fraud,Chandigarh,Chandigarh,Chandigarh,30.68707518916887,76.7500350508075,10,6,Sunday,1,0,Low,Zone_04,30.761151995521722,76.85845370556936
CT018645,2025-12-26,15:47:13,94500.0,SBI,UPI,Investment Scam,New Delhi,Delhi,New Delhi,28.644017395975393,77.1827078821213,15,4,Friday,0,0,High,Zone_07,28.661827704081613,77.29271213835773
CT018646,2026-07-12,07:53:42,3300.0,HDFC,Debit Card,UPI Fraud,Panipat,Haryana,Panipat,29.369518259782833,76.99240376719855,7,6,Sunday,1,0,Low,Zone_05,29.455866369141102,76.95744073274484
CT018647,2026-05-24,20:47:18,17200.0,Kotak Mahindra,ATM,Investment Scam,Ambala,Haryana,Ambala,30.32403168019575,76.74759865021454,20,6,Sunday,1,0,Medium,Zone_04,30.474731740586265,76.73359158509315
CT018648,2025-11-12,11:05:14,7200.0,ICICI,UPI,Phishing,Meerut,Uttar Pradesh,Meerut,28.97239411214548,77.66138751970425,11,2,Wednesday,0,0,Low,Zone_06,29.04429415410404,77.67497741279746
CT018649,2026-07-04,13:27:25,18600.0,HDFC,IMPS,Phishing,Ludhiana,Punjab,Ludhiana,30.92692711671955,75.84641224655887,13,5,Saturday,1,0,Medium,Zone_03,30.842140797268353,75.9009308081638
CT018650,2026-08-19,03:14:46,21300.0,Canara Bank,UPI,UPI Fraud,Amritsar,Punjab,Amritsar,31.598738643201695,74.89078425416146,3,2,Wednesday,0,1,Medium,Zone_01,31.70404221171479,74.95159679328073
